ID,ProfileName,Date,Review,Rating,Helpful,Colour
RUR519B79NNFD,Moni Chauhan,08-11-21,Sound is not good,3,0,Black
R1N3CK5XU9ZH19,Mohammad Asif,13-10-21,Very Nice Product Thank you Amazon,3,0,Black
RTSFYVWJSQDAV,Akhil Narayann,17-09-21,low sound while connecting bluetooth.,3,0,Blue
R13MRYNQAXYWI7,Ashutosh Gamit,09-01-22,Average speker,3,0,Black
R20V2VDG5RJSF5,Mrs. Arti Dahiya,11-03-21,Volume issue,3,0,Red
RUH2XIGTAUVFJ,Ashish Mishra,13-11-21,Quality is below average,3,0,Red
RFZ0D3V8V3O3C,Srikanth,09-12-21,Batter was very poor sound quality was awsome,3,0,Red
RUUY54DIWG7HK,Ritik PARKASH rao ,18-10-21,Boat speakers stone 180 very poor product,3,0,Black
R1KUV1S5ROULME,I_scream4u,06-10-21,Packaging,3,0,Black
R25LWWSXNNF01Y,Amazon Customer,27-02-22,It's okay not upto the level,3,0,Blue
RZ2KW2RBOSCWH,SARAVANAN,11-02-22,"Not as expected, sound quality is very poor",3,0,Black
R2G01Q2U0VZ1OP,Divyaa Panicker,28-10-21,Nice acc to price,3,0,Black
R13GQD1MNS2U5,preethi,15-02-22,Sound was not that good,3,0,Black
R1Q333BMG41YP8,Shubham Nautiyal,01-12-21,Not that good audio..... Wasted my money.,3,0,Black
RTS0YT8ACWIQ8,Lagnesh,23-10-21,Not satisfied with the sound,3,0,Blue
R3I7U1BBHA36OV,Debajyoti acharya,15-11-21,Jodi ar ektu update hoto,3,0,Black
ROUIVCIDTCYHG,KOTA KAMESWARA RAO,23-11-21,Poor battery life,3,0,Red
RJK7P4Z6XG443,Nicky negi,04-03-22,Not bad,3,0,Black
R3NKQF3JA1M8EY,Amazon Customer,02-06-21,"It's deschargin very soon ,,my boat is in warranty period but couldn't able to connect stores",3,0,Blue
R2GZXTB6OWUGSZ,Amazon Customer,08-10-21,Battery performance is only for 2 hours,3,0,Blue
R3HN69M4LQB78Z,Sumit kumar,14-10-21,Sound quality poor,3,0,Black
R1BTGDDBQVPJVD,mohsin khan,12-11-21,Average product,3,0,Black
R196622WNRBZF7,Mayank Suhasaria,13-01-22,Poor Battery Life,3,0,Blue
RASN4UAUELL7U,Mahi Jaiswal,24-02-22,Jyda maza nahi aaya... Jitna socha tha,3,0,Black
RVRWA3I31S21Z,Mohammed Moiz ,22-12-21,Please don't battery🔋 low,3,0,Red
R16XZM3VMY93AD,Monika,23-10-21,Clarity in sound,3,0,Black
RH44L77EZA74B,Anjaneyulu,20-10-21,Sound is slow,3,0,Blue
R27O44OS319C64,Heena,11-11-21,Sound quality should be better,3,0,Blue
R2JMGI83G0MTH5,Virothi Venkata Rao,16-12-21,Volume low,3,0,Red
R3RM7EGVP52TKP,MOHAR SINGH,10-11-21,एक अच्छा स्पीकर है,3,0,Black
R2Y47L2LLGXGVK,Ram,30-04-21,Not worth buying,3,0,Black
RPQCX602R6SPC,Gaurav,21-01-21,Sound and Bass Quality,3,0,Red
R3G81J57G9BQS7,Ayush Gupta,25-12-21,Nice,3,0,Black
R4GSGZL9BFHC6,shivraj singh,19-10-21,my speakar not charging,3,0,Black
R38X11Z0MKAG62,Shivam Singh,02-12-21,Power off wen not used for 2 mins..,3,0,Black
R1K88EXDBFC7Q7,mir shakoor,28-10-21,It's a good product but price should be little bit less,3,0,Red
R24CZIYUBNJWJR,Amazon Customer,10-03-21,Ok,3,0,Black
RB7M3H943YQ6X,DN Gupta,22-01-22,Battery is not good but voice is good,3,0,Red
R7F19ZH232HN1,Payel Hazra,08-09-21,Good product,3,0,Blue
R25DTBZ7SU4L1S,jojo das,16-10-21,Good products but experience average,3,0,Black
RTXB6RBNN3E2D,raju sharma,02-02-22,Medium quality.,3,0,Red
R3KDKJUN1UHYOJ,Mazidul Islam Khan,04-10-21,Battery life 2.5 hours,3,0,Black
R32B3O9PSTW04L,Hitesh Choudhary,07-02-22,Best speaker in budget.,3,0,Black
R1B6RO7FKOY9VP,Harsh kumar,04-12-21,Sound is low,3,0,Blue
R1RNTQM338IMH5,Santhosh Correa,12-02-22,K,3,0,Black
R3VIWGXSA9EYZ9,SandipBhai,29-12-21,Wow boat,3,0,Blue
R2TYCWGSB30YNF,Sandesh nikam,02-12-21,Good product,3,0,Blue
R1VX6LEMUMWAF4,Sibaprasad Behera,11-11-21,Nice,3,0,Blue
R1PCRWW7FPLMKM,Bharat,04-04-21,Sound quality,3,0,Blue
R1HSLPNI2F9BTF,jeet saha,22-12-20,Better,3,0,Red
R3VJ3TIGEDP0HK,Abhay sahani,09-02-22,not,3,0,Red
R2SKOLW2VHMD05,Nageswari Kumar,17-10-21,Work good,3,0,Red
RHJO0STGEFM9S,ANIL KUMAR BAIRWA,10-02-22,Bakwas,3,0,Blue
RF1TYL9MIUZZD,suraj,06-12-21,Ok ok,3,0,Blue
R3DD5AVNYBDGIE,Jeeva,15-10-21,Battery life is low,3,0,Blue
R37YSGOVYNJQX3,Kishore babu,13-12-21,It was super,3,0,Red
R3U2J1AEW31849,saran kumar,28-11-21,Sound is good,3,0,Blue
R35PLKDCH2BB5X,Siddhika yadav,25-01-21,Can go for abetter option,3,0,Black
R1GSAACER47JPW,Subrata--Dey,16-09-21,Good,3,0,Blue
R22DU1YHIRRD3S,Sarovar Kumar,05-11-21,Nice look but battery Norm,3,0,Black
R2C7Q7JA6AYTFK,Skabukalam,28-11-21,Nice sound quality,3,0,Blue
R1387RFB7P6OVI,PRAGYAGAUR,28-02-21,Not so good,3,0,Red
R3OM59V1ZE52DI,Pranav,03-02-21,Er,3,0,Black
R2JO7OBME8E2S5,Virat singh,27-08-21,Battery backup not Good,3,0,Blue
R35AYA033T1KZL,KARTHICK,15-12-21,Ok,3,0,Black
RH6WJR6IYQMFE,Shambhu Baranwal,20-01-21,Nice,3,0,Red
RGNEY3BO5TCO6,sandeep darekar,19-09-21,Nice,3,0,Red
R27GKB30N6CSF6,Kalai selvan,11-09-21,Vibration while on table 😒,3,0,Black
ROHV75JB7J796,Anandh,01-11-21,Not a worthy,3,0,Red
R1IHMZ6XZ2RJL3,Sam T das,31-12-21,Its Fine,3,0,Blue
R300TZ02FM6W5N,Tom Marak,19-10-21,BUTTONS!!!!,3,0,Black
R11SVMMX9T09U5,Manikanta,10-02-22,Battery life is not so good,3,0,Black
RO6FRHKPV5SDW,Ashok K.,26-10-21,Battery backup is not good,3,0,Red
R23YKWEXHNM63G,Meet brahmbhatt,06-01-21,Gets discharged in 3 hours,2,5,Black
R1WEIPJOBIPLSP,Akhil,07-09-21,Sounds Quality is not good,2,2,Red
RDXM8W93B5D3,KettApayan,25-06-21,sound voice,2,1,Black
R1UHBDKSRTJZGZ,kairuthin,11-08-21,Boat,2,1,Black
RCOIWCDTZSYUD,Hritik r koli,14-01-21,Not happy,2,1,Black
R21EI8LSR8UUYL,LALIT,30-11-21,Worst Bluetooth Speakers,2,0,Black
R3E36XW3EXKPSE,Senthilkumar S,26-12-21,Not worth for 999,2,0,Blue
R1YFW7GWQB6I87,Divyanshi Chaturvedi,31-10-21,Battery issue,2,0,Blue
RCDCZLIKL9VGY,Vaibhav,09-02-22,Poor Sound Quality,2,0,Black
R2KWQQXA52UTTT,Arun,21-10-21,Disappointed,2,0,Blue
R3C2LOQCL8F773,Dharmendra,20-10-21,Quality is average,2,0,Red
R230J7Y0JUG2YG,Akshay Singh,08-02-22,Bass is non existent.,2,0,Red
R2Y9P5QQPRP120,ayushverma,21-11-21,Automatically disconnect to save battery.,2,0,Blue
R1UDR6VSQUDF14,Raghav Bhutada,08-12-21,Get disconneceted in couple of minutes if stays unused.,2,0,Blue
R10VMWGYD9TW6E,Pulkit,22-02-22,"Voice quality clear, but not that loud as it should be even for a 5W speaker",2,0,Black
R1CQFFYNQ5ZNV5,sairam,08-12-21,Sound quality is poor,2,0,Blue
R321FHEWD8XSFM,sundar ,15-01-22,Stupid software,2,0,Black
R2I3C7HYZ8BDHS,Dr.U.Sathish Aurobindo,29-12-21,Sound quality is not that good,2,0,Black
R2EIIK4BLCOYE2,VIKAS SINGH R KSHATRIYA,24-09-21,Overall good but sound very low.,2,0,Black
R2GO135BNBOGGT,Lyle Rodericks,29-12-21,"Terrible for music, great for calls",2,0,Black
R2GMEJY8UPFB46,chinmaya dalai,01-02-22,False battery charging Showing,2,0,Red
R1L8ID9RF3N8H3,buyer,29-11-21,Not good enough.,2,0,Black
R1HLTEYC5OV7NI,Manihrii,16-01-22,Bad sound quality.,2,0,Red
R8NYCCF35KTR9,madan,23-08-21,"Sir, no aux cable",2,0,Blue
R3LVV6VP9GSZB1,Swarnajit Banerjee,19-11-21,Bluetooth device is very slow to loading any song.,2,0,Red
R1QDF686CNP4QK,Siva,16-11-21,Don't go for it.,2,0,Blue
R3VDEY6N22WRKI,Rajan,26-11-21,BAttery,2,0,Black
RN9FTSWWVO3VW,DineshMahato,25-10-21,Battery back up is not so gud,2,0,Black
R38PFUS64JQDYY,Quazi Asem ,17-03-21,Good but not best,2,0,Red
R2LZED336H1LDD,Ajoy Barai,02-11-21,Sound is very low. not good,2,0,Blue
R1FRNZTWWW8UU8,Bobby,11-02-22,Not that much good,2,0,Blue
RKSJ84QRLM3S3,Dhanresh krishna💘,04-09-21,No bass sound quality Is nice,2,0,Blue
RGFWVGBDVNLDA,Machindra Karpe,02-01-22,Quality is not that good,2,0,Black
R14AFSJBI3QHBH,Amazon Customer,28-02-22,Not good product,2,0,Red
R24POZ9NQZ75FG,Shruti banshiya,07-11-21,Sound to low,2,0,Black
R3BMYNM3L4PC8S,Mohit,09-12-21,Not good as expectations,2,0,Blue
RR8MYPHA7QSF9,Sahil Naik,02-11-21,Bass is too high that couldn't hear the lyrics,2,0,Black
R384BIZI1C5J27,Rathan local,02-02-22,I got second one,2,0,Blue
R38T6R1A0MT6F3,Pindiprolu bharadwaja,25-10-21,Bad quality product,2,0,Black
RZUJQKSP0604A,Bibin Babu,19-10-21,Bad one from boat nirvana,2,0,Black
R15MBNJ9PUWNM8,surbhi,22-01-22,product might be good but packaging is worst ... totally worst ... worst of worst ..,2,0,Black
RD5BMVB17QRYR,Ganesh,15-03-21,Mic issue,2,0,Red
RQEWGG6X81F8C,Manichandra,19-11-21,There is no base on speaker,2,0,Black
R32KZ3U1YF9S25,jeya Ganesh,10-01-22,Low sound quality,2,0,Blue
R3Q1RS7TS98CJW,Krish,13-10-21,the product has good in hand feel but the sound quality sucks,2,0,Red
R2I839I96IEDTU,Savita singour,14-10-21,Good,2,0,Black
R27JNXQ2SO5JOJ,Razzaq,22-10-21,Woking time 2.5 hours..,2,0,Black
R3LC1YLI2E5183,Praveen Kasaudhan,26-12-21,Volume is low,2,0,Blue
R2DGLGEQ5OBE1X,Ajeet Kumar,16-11-21,Low battery life,2,0,Red
R10L2SNB6SXB4N,Priti Gurav,02-12-21,Battery life very poor,2,0,Blue
R14J9IE486D6JJ,Umesh khushlani,24-11-21,No bass,2,0,Blue
RBVGXMDZ6NX7J,jagadish,16-01-22,Play time 3 to4 hours only,2,0,Red
R2SDZ97YP3826B,Mohammed,09-01-22,Sound okay but battery worst,2,0,Black
R3375EJ538IAAA,Nivedita,30-12-21,Battery backup is not good in 60% only 3 songs we can listen it's false that battery backup is 3 hrs,2,0,Blue
R29EJA67AHP6MZ,Hemant j.,26-11-21,बहुत अच्छा प्रोडक्ट है,2,0,Blue
R3EMA3K3EUPAF7,Santhi,27-12-20,Charge,2,0,Blue
RKP5KK091KCYO,RAHUL RISHI,14-10-21,Sound quality is not good,2,0,Black
RQ6TE8V8VBTR5,saurav,03-11-21,Connectivity issue,2,0,Blue
R3GC7JS4AI7X6G,Pawan kumar,08-11-21,Na,2,0,Black
RF7RH1Q0Z9XST,Raj Kumar,15-10-21,Battery life very bad,2,0,Black
R3KNYX9JHK5O4O,Thakor Rajesh,07-12-21,Battery Life Bad,2,0,Black
RZWIWIRFTDXFA,ajeet kumar,09-11-21,No dj sound,2,0,Black
RWD6B0GZW8J56,GUNURU PADMAVATHI,21-10-21,No,2,0,Blue
R279P4BAF3Q0A,Aninha,15-12-21,Not worth at all,2,0,Blue
R10NBDD5V8T9R3,Ali kaseri,18-10-21,Not happy with sound quality,2,0,Black
R6GFTWHRAE2BU,P.Bhargav,10-10-21,Waste my time Money lose,2,0,Black
R1L0QGAVIXC37I,Salman khan,05-11-21,Mediam,2,0,Blue
R15SYJ9JWKOSQ9,Bikash das,17-09-21,Sound quality not good,2,0,Blue
R2E29EVUFR22OJ,Prasanna,01-12-21,Waste purchase,2,0,Black
R2C289QQXQJXT2,Sanjaykumar,23-11-21,Low sound and battery life,2,0,Blue
R2SCOWEZDYI7NF,Srivenkatesh k,16-02-21,Not worthy,2,0,Black
RWX4H04VTOBVI,Ojus Arora,01-03-22,Okayish,2,0,Black
R483IDD7AU9NQ,Srikanth,13-12-21,Sounded low after 60 days,2,0,Black
R3E2XLGQEXXL7S,Suman,22-12-20,Not performing as specified,1,124,Blue
R1OCZXAK5U8Y9C,Perspicacious,21-09-21,I received a Tampered/ refurbished/ second-hand/ Non-functioning and Smelly product.,1,21,Black
R3LT8PPMEJLLA3,Ravi sharma,02-01-21,No return option,1,12,Red
R3TJ74OE9R98G2,pankaj chauhan,08-01-21,Its not more sound..,1,12,Blue
R2CF1JXX25AW7K,Balachandra B K,23-10-21,Does not work as expected 0/5. Totally useless product.,1,6,Red
R2KU3KF201EFQL,Lochan Pemmaiah,14-02-21,Sound quality is  Good.. Product quality very bad,1,5,Black
R21WW76SG8IGZ6,Ankur Vishnoi,09-02-21,Product is not as per description,1,5,Red
R78ZCGNRFHV1M,Amit,21-01-21,Low sound!,1,2,Red
R19DWFP74OMYI8,Nikhil Bansal,14-09-21,Stopped working 10 minutes after opening.,1,1,Black
R886EPLNH331H,Golam Masud,28-10-21,Bluetooth range should be proper..,1,1,Blue
R14BL7235G7XVB,Jeet,11-11-21,Not up to the mark,1,1,Red
R1QMM7B3SHAURY,Dhvani mehta,13-01-21,Never order ever,1,1,Red
R2DUXCN55R9J1V,zeeshan,24-12-21,Worst sound quality,1,1,Black
RVTHIHJOH96JX,Gayathri,02-11-21,Battery capacity is too low,1,1,Blue
R1ECSV2BXA35GE,kirankumar,07-11-21,First 2 days working fine after 1 week bluetooth not paired,1,1,Blue
R2BSHRTHZTW5UR,Ekkaluri Sathya,12-10-21,"Worst product,",1,1,Black
ROD08QYEW6Z4F,Nitin c.,23-01-21,The product delivered was not branded,1,1,Red
R1PBBOGVF7O6HE,Balram diwakar,12-10-21,Boat lene se accha koi local spekar le lo,1,1,Blue
R3VREJSMM2PTRP,Jagbirthapa,08-10-21,West of money,1,1,Blue
R2XH0FWC56H29S,Thomas d manuel,06-01-21,Bad customer service,1,1,Blue
R1H28QE1UO2GL,Amazon Customer,17-11-21,Boat is froad,1,1,Red
R36FO2428I882V,Sachin yadav,31-12-21,Defective peace,1,1,Blue
R2IGTHZOPASLCJ,Abhishek,12-10-21,Bad product,1,1,Blue
R2BE1XPCU8COQN,The Reviewer,30-10-21,Not worth the money,1,0,Black
R3MFBILE2S35JK,Certified buyer,12-12-21,Worst Boat ever,1,0,Red
R32KNG2NKP4L4A,Shweta ,25-11-21,Bad battery --New speaker battery work 2hr only,1,0,Blue
R1OXF39IDVPQOU,suraj rao,01-02-22,Don't waste your money,1,0,Blue
REWFNNB1AUJK5,Paulin dar,07-11-21,Didn’t work with alexa,1,0,Blue
R2SQI1GIX0MLJR,Amazon Customer,21-12-21,Not working,1,0,Blue
RGM4006GUD983,VINAY S.,14-10-21,speaker Quality issues,1,0,Black
R2D81J8QHDQXPM,Meghana,30-12-21,This Bluetooth speaker stopped connecting to phones or any other devices.,1,0,Black
R2T19XQ8DQ8HXM,Maheshwar Chauhan,29-12-21,"Bluetooth connection is bad, not working with Bluetooth connection",1,0,Blue
R23T33FR9ILW6N,Manisha,05-11-21,Quality issue,1,0,Black
R20AVFCUFO8GRU,Amazon Customer,31-01-22,Erratically starts playing like mobile radio,1,0,Black
RCZHU6GIEDF6N,vijay sonar,12-12-21,No use,1,0,Blue
RX9CBSHVD4032,PREETI SHARMA,13-10-21,Scam,1,0,Red
R22EID2MLB6ZEH,Rahul,01-12-21,Not value for money,1,0,Red
R11ZNK4V9Q794E,Madhavi Patel,11-12-21,The battery lasts hardly for 2 hrs..,1,0,Black
R3N3EKEI5AI6WR,Thileeban j.,11-10-21,Very very disappointed. Packing came in good condition only. But not working properly,1,0,Black
R10KUT2R945YF9,PRIYASIMIYON,27-02-21,Radio connect not working,1,0,Red
R55TGG1BD8AQU,Pri,21-03-21,Bad,1,0,Red
R2Y7QXB2OJEH4U,Swaroop B S,22-10-21,Disappointed with the very low sound level,1,0,Red
R134V3P52W2EKV,Yuko Kondo,09-02-22,Don't buy,1,0,Black
R2Z5GML3R3HVY,Ashu,27-12-21,Worst battery life .,1,0,Black
R14QX5NVD1KMJ7,Sourav Das,08-11-21,Could not connect with laptop for Webex call,1,0,Blue
R1L6APFRVEZY59,Irshad Irfan,17-10-21,not satisfied enough,1,0,Black
R15XI7USXQO7T5,Anirudha Sengupta,24-10-21,Poor battery life. Automatically disconnects.,1,0,Red
RT3NBQBIRH9ZM,suchita Bhargava,01-10-21,Very bad quality,1,0,Blue
R2CAHF0GPOFFC9,yugandhar,04-10-21,Not working,1,0,Blue
R2B4W9GYMOUYT4,atanu mahajan,06-11-21,Worst speaker.,1,0,Blue
RQWIB3898850W,Raj Kumar,28-11-21,Not value for money,1,0,Blue
R3PQM4J0IECP67,Abhishek mishra,02-12-21,Need to be customize in sound and battery quality.,1,0,Blue
R8XHTTA8GWOYA,Chandu,23-11-21,Failure of boat design,1,0,Red
R375O90G01FXB9,Palanivelan ,17-11-21,It's like a normal speaker not much bass,1,0,Black
R3U9L1RE8O8AO1,Faiz,24-10-21,Battery life sucks,1,0,Black
RPBAABHTWHO8X,Mohd Faran,10-02-22,Bluetooth connectivity is very poor,1,0,Red
R1V3N76OHBRIOU,Subhash Babu V,29-10-21,Booked for return but strangely it has not been replaced so far,1,0,Black
R8LH2Y55RUU2I,Mithu Das,27-01-22,quality of the product is not good,1,0,Blue
R16VQUWNF61V7V,Navya,19-10-21,Waste of money and time,1,0,Black
R2WLODKHN6703Z,Varun Anand,09-11-21,Not worth it it get auto off and everytime need. Too turn on to connect a new. Song,1,0,Black
R1L8QC0EJO6KDB,Sushree,05-10-21,Not getting charge after 10 days,1,0,Blue
R1HY6HRGO8JVQ9,DK SMART,23-11-21,Not working properly,1,0,Black
R1ZLW8T9OWEMHA,Sharad jagtap,08-12-21,My device is not working properly. I sent complaint.  Check before order,1,0,Red
RLZIU77IELSRZ,Ananya Bhowmik,11-12-21,Very very very low quality products,1,0,Blue
RZZKO0648XZKN,Mohammad Shakir,09-10-21,Item defective or doesn’t work,1,0,Black
R19W2DKVYE4HZX,P.K.S.Manikanta,05-11-21,Packing spoil,1,0,Blue
R1M27Q4R890YPI,MUKUL SHAHI,21-12-21,Amazon very poor service rust product Amazon staff talking style very bad,1,0,Blue
R22R10T0J1PS11,Tharun sai,21-01-21,Don't buy,1,0,Black
R3KE4X9WFG27U9,Saichandra,20-02-22,Really bad!,1,0,Red
R1P4ST6BFAWFFI,sai srinivas pamula,26-02-22,Battery drains faster,1,0,Blue
RQEN7ZWF59S1Z,Chander p.,24-10-21,Auto off after some minutes,1,0,Black
R22T2F7YGN21IU,Krish,31-10-21,The item ordered was already used and was in damaged state,1,0,Blue
R166E38ZQI36B2,Ranjana,04-01-22,Not good in stand mode,1,0,Black
R2HSF1G1PLF5JV,Shahrukh khan,22-03-21,No protection,1,0,Blue
R1R3XMDV0H2H5R,Ganesh Jambunathan,01-10-21,Microphone and Speaker dont work together. Cant use for conference calls.,1,0,Red
R54JCWFA80QZI,sachin upadhyay,28-12-21,Sound quality is not good and color is different of product,1,0,Blue
R3G5Q96U2WVXTG,Ashish ranjan,14-11-21,Defective item,1,0,Blue
R1Q6DURV0PN8DW,Rachit Jain,03-01-22,Pathetic output,1,0,Black
R1CLA7XHID2MNC,Jitender,05-11-21,Volume low,1,0,Blue
R2B9U4V4YB4G65,HARISH SHINDE,12-11-21,Sound is not cleared,1,0,Black
R2V6QJO0JWDAP5,ANUJ,09-01-22,No bass. Poor battery life. It seems like i have a Chinese speaker which is shouting loudly.,1,0,Blue
RWLGQPGYRKTG3,Prakhar Agrawal,11-02-22,Good enough in just 899,1,0,Red
R3O9EHWQGIUHN3,Kaushik,05-10-21,The worst bass ever for a budget speaker,1,0,Black
R4CJVEZW0UOQL,Sujay thalluri,21-02-22,Playback time is not 10 hoursit very less,1,0,Black
RIJEOQRK9KF1Y,V. Kalaiselvimbs,18-02-21,Fm not supporting,1,0,Black
R3GTY7G0AVFH4O,Vandana Verma,07-12-21,battery quality,1,0,Black
RZS88NHVF055W,Vinod Yadav,27-01-22,Battery life is weak,1,0,Black
RG8V8KNJPA36K,SHAILESH UMATHE,10-12-21,Waste of money,1,0,Black
R3NWMXSU4RYIYX,kumar swamy,28-10-21,worst quality,1,0,Red
R1IFYHFX6ZF4N7,Veena,08-11-21,"It stopped working within a week  , just lying",1,0,Black
R2OEFGJVLQXCO8,Anton,23-02-22,Poor Sound Quality,1,0,Red
R32R0ZDTDF74O6,Ravi,15-11-21,Fuddu item,1,0,Red
R1JZFFWZISBNYY,MD Abujafar,09-12-21,Battery,1,0,Black
R186H1REMUIV7M,Reena,24-01-22,M disappointed bcs Its not working,1,0,Red
R20FYE0SU5ICUQ,Piyush ranjan,05-11-21,"Not good , battery issue , sound having like kich kich tip of voice ,",1,0,Black
R15RXIASPCTCSN,Nilesh Tanwar,15-12-21,Battery backup not good,1,0,Red
R1EKU8HR5PBPNA,Tripathi Divyanshu,28-11-21,Very low sound,1,0,Black
R3NGSDPP750QK3,Vaibhav Agrahari,06-02-22,Sound and battery backup is so low.,1,0,Blue
R1F8HZ7F8BLI82,Subir Marjit,28-12-20,Sound quality,1,0,Blue
R30ZMFRP3CCIQQ,Sathish,05-03-22,Simply waste,1,0,Black
R1EJ8ZZI57GTYP,rohit,02-03-22,Need improvement in battery life,1,0,Blue
R2SIMKQUKJGEUR,venu,21-10-21,"dont purchase this very bad product, Bluetooth also not working",1,0,Black
R1C3CL0W5SGLTW,vivek bharti,03-02-22,Not so good nd loud sound....,1,0,Red
R337K2ELUQK38Q,Abhimanu sakkarwal,20-02-22,Ek dam ghatiya product hai or volume bhi khas nhi hai,1,0,Black
R303X1JZKA02QU,Phalkesh singh jadon,21-08-21,Battery and bass of sound is very poor,1,0,Red
R1SE74FR9JTUYS,swathi,02-02-22,Worst,1,0,Red
R3941LYB0QYBIL,Amazon Customer,08-01-22,Battery pack is very poor always connected charger,1,0,Black
R2A62CFN56QYTW,Kj,15-10-21,Bluetooth connectivity is very bad,1,0,Black
R2NJL3OHHCKOPP,Rahul Pal,05-09-21,Waste of money don't buy I purchase it @800,1,0,Red
R5S169XM0UI8I,Molshree,05-01-22,Voice quality is not good,1,0,Black
RQ9EAWYMDNYCD,Imtias basha,13-01-22,on,1,0,Black
R3M579HO5XNG92,Bharadwaj U.,23-01-22,Waste of purchase...,1,0,Blue
R2ZNIUM5CATMIX,Kartik Verma,31-10-21,Worst product,1,0,Black
R2E82LI7PF5ARW,Mr Singh,10-11-21,Worst product,1,0,Blue
R3PN46BIAD8DLS,madhu,22-11-21,Connected with my iPhone and the volume is very low.,1,0,Red
R1WWOYM3QNKA9Z,Manju Rao Ghare ,21-10-21,Speaker volume is very less.But ok for single person use.,1,0,Red
R3TCNKM1KF8HM4,Naresh,26-09-21,Don't waste your money very poor quality of sound,1,0,Blue
R1UAGW2LGKQXB0,Sonal sonal,22-09-21,Sound not very high and its button very difficult  to on off,1,0,Blue
R8ZQGIV2WZ7N8,Bikash Ranjan Mangaraj,27-10-21,Not good,1,0,Red
R3BYSOUQ94L54V,Amit kumar Shukla,12-11-21,Poor battery and connectivity issue.,1,0,Blue
R1X3OUVTCA9VQA,Bishan Bhandari,21-01-22,Sound quality is bad and range is to short,1,0,Blue
R1AFPBEDJ80X3S,Mahesh p,10-10-21,Only empty box .... No speaker in the box,1,0,Black
R179O6WFB3K5DT,harsh deep,12-12-21,Don’t parchase product bettery problem bettery not working,1,0,Black
R2RIGIZH476XR,Vinay Vishwakarma,18-02-22,Battery life,1,0,Black
R12WTW3EFDBDA0,Shyamlalprasad,07-10-21,sound thik nhi hai,1,0,Black
R1AE43SRT6R1NL,Amazon Customer,11-01-21,Do not buy,1,0,Blue
RR48JL60R17FM,Rajat,14-11-21,poor quality,1,0,Black
R3GW1ZL6YDPWHS,Amazon Customer,10-08-21,"Low battery backup , disconnecting bluetooth.worst product",1,0,Red
R2HREAZ9D9QCU1,Sudheer,17-08-21,Replaced & again device not charging,1,0,Black
R1UQ3BGOOZEGN7,Saikumar Budige,08-02-21,Wordt,1,0,Blue
R35VVOWC4KELQL,Mahe,07-01-22,Very worst product,1,0,Black
R11RBZMK83B0GY,MD Khushdil,12-11-21,Sound quality is not good,1,0,Black
R2N230B7Q61HDS,Akhil,13-10-21,Waste of money,1,0,Black
R75S6N929X21U,Ramachandran,15-10-21,Low volume,1,0,Red
R13G856LE6N9OL,Abhishek Yadav,03-09-21,Miserable,1,0,Red
R12ZWIVC7B8QIW,VIPUL VAIBHAV MISHRA,17-01-22,Received damaged packaging (inside the box) . Used product is delivered,1,0,Blue
R2ACOY7WXCAGH,Amazon Customer,27-02-22,It's worst product. Not working,1,0,Blue
R2F9O1SB9L45OV,Nisha T.,26-11-21,It's not working after 1 month of use,1,0,Black
RO9I58593JT6F,Finella dcruz,13-12-21,"Very ,very bad product",1,0,Blue
R258HGOR4LOLDD,Avinash Pokharna,24-12-21,Voice not clear,1,0,Blue
R33AASUN3QK0KM,Ankit joshi,27-12-21,West mony,1,0,Black
R2AD33V3KW02YN,sartaz shaiyed,30-11-21,💔🥺,1,0,Black
R1I86NEKJL7HYX,Bijesh Kumar,18-11-21,कुछ अच्छा नहीं लगा। ।।,1,0,Blue
R3KJUQ4HMXP4RV,Amazon Customer,11-11-21,West of money,1,0,Red
R1HDCRRYRV5KGJ,Ayat,17-11-21,Very useless,1,0,Black
R1MHTTCPU8OIRN,PARVEEN kumar,11-11-21,बेकार प्रोडक्ट,1,0,Black
R14TDGXSLFBAH5,Ranvir,08-10-21,Waste of money..,1,0,Black
R15SOBUZ72AFPI,Jay,14-11-21,Sound quality bad,1,0,Blue
R1DVGIA15XEU5Q,Prabha Antony,09-10-21,Defective product,1,0,Black
R396E2U35U2YDS,imran k.,14-10-21,very bad sound qality west of money,1,0,Black
R1MRNDQ2AUWSMO,Prayag p,16-01-22,Battery life is too bad,1,0,Black
RFM1MDLESJHCC,Mukta Mondal,01-01-22,Damage product 🥺,1,0,Blue
RKDHV4IBTYOP5,M.Sandhya,07-03-22,Worst product...battery is just 830mah....not at all useful product..plz don't buy,1,0,Red
R381ATV4K2UFNL,Ajay Kumar Sharma,13-02-21,Sound quality not good,1,0,Red
RFUML9074P7A4,GRAVSHA,28-09-21,so poor battery life,1,0,Blue
R2X3HAOUG2TJGD,Priti Tanwar,22-02-22,Item is Not working within a month,1,0,Red
R3CW0QVXN58Y02,Deep Computer,06-11-21,Battry,1,0,Black
R1A8KW50UQ3MCP,pankaj,26-10-21,Plzz refund me product is very poor,1,0,Black
R8983RNCN9VQZ,Harsh Parasrampuria,26-08-21,Its Waste,1,0,Red
R3EXO8FQNLO1VS,Jay aghera,15-02-22,Received damaged product,1,0,Black
RCOZ032N559MW,Priyanshu Parasar,16-09-21,Very bad,1,0,Blue
R3UQYCKNHBPRVI,Aadit,11-01-22,Very bad experience. Worst product and not recommended poor customer care service,1,0,Red
